  color ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  receiv ,  product ,  preshampoo ,  clay ,  mask ,  line ,  hair ,  care ,  condition ,  seal ,  deal ,  hair ,  frizzi ,  realli ,  chang ,  dri ,  hair ,  product ,  test ,  opinion ,  part ,  promotion ,,,,,,,,,
  amaz ,  influenst ,  test ,  purpos ,  product ,  opinion ,  promis ,  smell ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,
  hair ,  silki ,  condition ,  hair ,  brush ,  tri ,  love ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,
  product ,  greasi ,  hair ,  day ,  issu ,  condition ,  hair ,  lot ,  look ,  condition ,  work ,  hair ,  becom ,  situation ,  tri ,  stuff ,  hair ,  greasi ,  day ,  definit ,  product ,  influenst ,  exchang ,  review ,  opinion ,  review ,  part ,  promotion ,,,
  condition ,  tri ,  exchang ,  hair ,  love ,  line ,  condition ,  thick ,  creami ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,
  condition ,  especi ,  use ,  part ,  hydrat ,  hair ,  shini ,  greasi ,  product ,  test ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,
  condition ,  hair ,  feeling ,  hair ,  hour ,  rule ,  work ,  use ,  system ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,
  clay ,  hair ,  end ,  typic ,  condit ,  hair ,  end ,  look ,  plea ,  product ,  work ,  product ,  review ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,
  shini ,  system ,  love ,  conditioner ,  hair ,  hair ,  soft ,  feel ,  slimy ,  stuff ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,
  realli ,  hair ,  product ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,,
  hair ,  way ,  condition ,  end ,  feel ,  hair ,  quench ,  moisture ,  condition ,  hair ,  hair ,  silli ,  easi ,  comb ,  condition ,  others ,  product ,  continu ,  use ,  product ,  influenster ,  review ,  part ,  promotion ,,,,,,,
  use ,  use ,  condition ,  product ,  test ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,
  product ,  clay ,  hair ,  way ,  work ,  product ,  voxbox ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,
  fan ,  influenst ,  voxbox ,  test ,  purpose ,  opinion ,  omg ,  love ,  clay ,  mask ,  condition ,  hair ,  look ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,
  reciev ,  line ,  get ,  hand ,  system ,  product ,  realli ,  claim ,  oili ,  root ,  worri ,  condition ,  man ,  product ,  test ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,
  thank ,  influenst ,  voxbox ,  hair ,  product ,  clay ,  preshampoo ,  shampoo ,  hair ,  bounce ,  condition ,  restor ,  hair ,  hair ,  oili ,  part ,  promotion ,,,,,,,,,,,,,,
  test ,  gift ,  excit ,  use ,  set ,  dri ,  hair ,  end ,  constant ,  use ,  curl ,  iron ,  condition ,  longth ,  smell ,  boyfriend ,  comment ,  scent ,  hair ,  hair ,  combin ,  clay ,  hair ,  mud ,  mask ,  shampoo ,  fulli ,  product ,  review ,  part ,  promotion 
  item ,  complementari ,  hair ,  issu ,  realli ,  help ,  wash ,  shampoo ,  kc ,  ruin ,  promis ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,
  soul ,  test ,  opinion ,  love ,  condition ,  felt ,  realli ,  hair ,  condition ,  love ,  smell ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,
  receiv ,  struggl ,  root ,  end ,  loreal ,  part ,  system ,  use ,  clay ,  mask ,  clay ,  shampoo ,  clay ,  condition ,  hair ,  feel ,  volum ,  day ,  hair ,  oil ,  receiv ,  product ,  influenst ,  opinion ,  review ,  line ,  someth ,  definit ,  review ,  part ,  promotion 
  product ,  im ,  glad ,  moistur ,  hair ,  week ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,
  test ,  influenst ,  test ,  purpos ,  love ,  entir ,  clay ,  collect ,  amaz ,  clean ,  love ,  scent ,  definit ,  use ,  review ,  part ,  promotion ,,,,,,,,,,,,,,
  titl ,  purpose ,  soooo ,  part ,  voxbox ,  mean ,  step ,  oil ,  hydrat ,  hair ,  step ,  clay ,  mask ,  sit ,  root ,  minut ,  oili ,  hair ,  shampoo ,  lastli ,  conditioner ,  condition ,  root ,  work ,  way ,  condition ,  root ,  bunch ,  hair ,  realli ,  day 
  product ,  hair ,  receiv ,  sampl ,  condition ,  part ,  condition ,  hair ,  feel ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,
  condition ,  test ,  opinion ,  set ,  preshampoo ,  shampoo ,  conditioner ,  way ,  instruct ,  see ,  differ ,  hair ,  shampoo ,  hair ,  hour ,  loreal ,  clay ,  hair ,  day ,  definit ,  end ,  part ,  promotion ,,,,,,,,
  receiv ,  work ,  product ,  line ,  mask ,  conditioner ,  use ,  lot ,  hair ,  bit ,  coupl ,  minut ,  condition ,  work ,  product ,  influenst ,  part ,  promotion ,,,,,,,,,,,,,
  voxbox ,  influenst ,  clean ,  help ,  oil ,  root ,  end ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,
  hardli ,  tri ,  mark ,  hair ,  hour ,  hair ,  get ,  hour ,  whi ,  hair ,  day ,  product ,  definit ,  continu ,  use ,  review ,  part ,  promotion ,,,,,,,,,,,,,
  receiv ,  use ,  condition ,  oili ,  root ,  help ,  stay ,  root ,  amount ,  goe ,  way ,  love ,  conditioner ,  receiev ,  test ,  purpose ,  review ,  part ,  promotion ,,,,,,,,,,,,
  condition ,  qnd ,  clay ,  mask ,  test ,  sampl ,  love ,  hair ,  le ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,
  use ,  favorit ,  part ,  hair ,  line ,  scent ,  perfect ,  perfum ,  conditioner ,  moistur ,  hair ,  product ,  review ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,
  yes ,  regim ,  clay ,  mask ,  shampoo ,  conditioner ,  use ,  clay ,  mask ,  hair ,  hand ,  condition ,  hair ,  end ,  scent ,  scent ,  day ,  hair ,  recommend ,  use ,  clay ,  mask ,  shampoo ,  conditioner ,  use ,  clay ,  mask ,  time ,  hair ,  time ,  month 
  love ,  tri ,  continu ,  use ,  hair ,  type ,  highli ,  recommend ,  purchas ,  trio ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,
  receiv ,  weightless ,  feel ,  conditioner ,  hair ,  smoothe ,  coif ,  use ,  shampoo ,  mask ,  courtesi ,  influenster ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,
  product ,  clay ,  test ,  purpos ,  opinion ,  perfectli ,  pair ,  mask ,  shampoo ,  scent ,  provid ,  hydrat ,  oil ,  scalp ,  weigh ,  hair ,  awesom ,  system ,  review ,  part ,,,,,,,,,,,
  hair ,  test ,  opinion ,  suffer ,  root ,  end ,  love ,  condition ,  hydrat ,  tip ,  hair ,  day ,  day ,  week ,  hair ,  feel ,  day ,  part ,  promotion ,,,,,,,,,,,,
  test ,  remov ,  dandruff ,  oil ,  product ,  receiv ,  product ,  test ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,
  condition ,  extraordinari ,  clay ,  system ,  week ,  love ,  result ,  particularli ,  condition ,  process ,  continu ,  grow ,  prone ,  dry ,  brittl ,  end ,  split ,  issue ,  product ,  loreal ,  combat ,  end ,  clay ,  condition ,  enjoy ,  use ,  clay ,  system ,  softer ,  shinier ,  product 
  root ,  hair ,  smell ,  end ,  root ,  hair ,  product ,  complimentari ,  review ,  opinion ,  mine ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,
  use ,  clay ,  mask ,  condition ,  influenster ,  product ,  test ,  opinion ,  product ,  root ,  end ,  dri ,  hair ,  time ,  oil ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,
  realli ,  product ,  line ,  wash ,  day ,  doubt ,  star ,  heard ,  consist ,  compar ,  rinc ,  condition ,  hair ,  cowash ,  price ,  result ,  hair ,  definit ,  purchas ,  part ,,,,,,,,,,,
  tend ,  conditioner ,  end ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,,,
  product ,  use ,  condition ,  root ,  tip ,  hair ,  instruct ,  bottle ,  hair ,  love ,  use ,  system ,  mask ,  shampoo ,  conditioner ,  complet ,  residu ,  scalp ,  nowash ,  receiv ,  test ,  opinion ,  review ,  part ,  promotion ,,,,,,
  condition ,  test ,  purpose ,  realli ,  condition ,  hair ,  sulfat ,  color ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,
  receiv ,  work ,  perfectli ,  preshampoo ,  mask ,  shampoo ,  hair ,  healthi ,  look ,  dri ,  product ,  test ,  opinion ,  part ,  promotion ,,,,,,,,,,,,,,,,
  iv ,  complimentari ,  product ,  test ,  truli ,  differ ,  line ,  hair ,  care ,  product ,  busi ,  schedul ,  line ,  hair ,  smell ,  look ,  day ,  addit ,  effort ,  dri ,  fact ,  style ,  hair ,  product ,  time ,  money ,  effort ,  review ,  part ,  promotion ,
  product ,  use ,  week ,  honestli ,  life ,  peopl ,  get ,  hair ,  world ,  turn ,  person ,  ton ,  compliment ,  smell ,  day ,  hair ,  sweat ,  scent ,  hahha ,  dri ,  part ,  promotion ,,,,,,,,,
  receiv ,  receiv ,  test ,  purpose ,  clean ,  smell ,  packaging ,  condition ,  creami ,  hair ,  day ,  product ,  line ,  dull ,  greasi ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,
  product ,  complimentari ,  influesnt ,  vox ,  box ,  kind ,  condition ,  help ,  hair ,  realli ,  collection ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,
  product ,  exchang ,  opinion ,  end ,  super ,  dri ,  root ,  hair ,  condition ,  use ,  treatment ,  preshampoo ,  shampoo ,  conditioner ,  hair ,  time ,  mani ,  mani ,  differ ,  shampoosconditionerstreatments ,  shock ,  set ,  work ,  favor ,  buy ,  hair ,  part ,  promotion ,,,
  work ,  opinion ,  product ,  shampoo ,  end ,  remov ,  oil ,  root ,  product ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,
  face ,  hair ,  day ,  scent ,  influenst ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,
  ton ,  mask ,  treat ,  day ,  treat ,  hair ,  plea ,  result ,  realiz ,  way ,  relax ,  complimentari ,  trial ,  influenster ,  person ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,
  conditioner ,  issu ,  hair ,  skeptic ,  surpris ,  end ,  moistur ,  root ,  product ,  test ,  purpos ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,
  product ,  purifi ,  hydrat ,  end ,  definit ,  product ,  receiv ,  product ,  test ,  purpos ,  influenster ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,
  prepoo ,  test ,  purpose ,  reallylik ,  condition ,  smell ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,
  condition ,  mask ,  condition ,  help ,  lock ,  lot ,  product ,  test ,  purpose ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,
  product ,  color ,  treat ,  hair ,  influenst ,  voxbox ,  rest ,  shampoo ,  clay ,  hair ,  mask ,  hair ,  conditioner ,  nightmar ,  root ,  end ,  loreal ,  thank ,  influenst ,  product ,  part ,  promotion ,,,,,,,,,
  clay ,  complimentari ,  sampl ,  condition ,  bottl ,  whip ,  cream ,  hair ,  minut ,  ice ,  amaz ,  hair ,  care ,  system ,  feel ,  weightless ,  volume ,  impress ,  haircar ,  system ,  product ,  salon ,  valu ,  gener ,  way ,  money ,  review ,  part ,  promotion ,,
  line ,  mask ,  shampoo ,  happi ,  conditioner ,  wash ,  hair ,  coupl ,  day ,  end ,  receiv ,  product ,  test ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,
  condition ,  condition ,  creamy ,  realli ,  coat ,  hair ,  hair ,  comb ,  breeze ,  way ,  smell ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,
  receiv ,  hair ,  complet ,  ill ,  use ,  condition ,  see ,  hair ,  slip ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,
  condition ,  complimentari ,  influenst ,  x ,  NNP ,  loreal ,  im ,  pretti ,  picki ,  condition ,  hair ,  pretti ,  hair ,  mask ,  shampoo ,  hair ,  price ,  pretti ,  part ,  promotion ,,,,,,,,,,,
  product ,  wonder ,  hair ,  manag ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,,
  condition ,  influenst ,  exchang ,  opinion ,  im ,  fan ,  condition ,  hair ,  condit ,  hair ,  make ,  greasy ,  part ,  promotion ,,,,,,,,,,,,,,,,,
  receiv ,  condition ,  use ,  hair ,  product ,  receiv ,  test ,  purpos ,  influenster ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,
  vox ,  pretreat ,  shampoo ,  shampoo ,  influenst ,  tri ,  review ,  hand ,  probabl ,  trio ,  hair ,  part ,  promotion ,,,,,,,,,,,,,,,,,,
  condition ,  box ,  size ,  product ,  clay ,  collection ,  hair ,  mask ,  shampoo ,  conditioner ,  unconvinc ,  end ,  yeah ,  hair ,  salon ,  absolut ,  nut ,  definit ,  use ,  day ,  post ,  mask ,  receiv ,  product ,  test ,  opinion ,  review ,  part ,  promotion ,,
  product ,  cherri ,  feel ,  condition ,  hydrat ,  compar ,  plu ,  shampoo ,  pre ,  shampoo ,  mask ,  duo ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,
  test ,  complimentari ,  test ,  purpose ,  product ,  control ,  oil ,  hair ,  product ,  amazeballs ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,
  favorit ,  review ,  opinion ,  complet ,  smell ,  part ,  stay ,  hair ,  smooth ,  look ,  healthier ,  continu ,  use ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,
  hair ,  conditioner ,  product ,  test ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,
  receiv ,  smooth ,  use ,  i ,  product ,  test ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,
  love ,  test ,  purpose ,  love ,  love ,  product ,  use ,  prepoo ,  shampoo ,  appli ,  massag ,  leav ,  minute ,  use ,  see ,  time ,  hair ,  girl ,  review ,  part ,,,,,,,,,,,
  use ,  hair ,  feel ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,,,
  condition ,  shampoo ,  clay ,  mask ,  hair ,  use ,  help ,  hair ,  product ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,
  product ,  leav ,  hair ,  lot ,  product ,  test ,  purpos ,  influenst ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,
  product ,  opinion ,  conditon ,  smell ,  leav ,  hair ,  highli ,  recommend ,  product ,  hair ,  oili ,  product ,  shampoo ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,,,
  receiv ,  tri ,  opinion ,  enjoy ,  use ,  conditioner ,  super ,  hair ,  use ,  mask ,  shampoo ,  oil ,  day ,  recommend ,  review ,  part ,  promotion ,,,,,,,,,,,,,,
  condition ,  complimentari ,  test ,  purpose ,  use ,  prewash ,  mask ,  condition ,  detangl ,  hair ,  hair ,  day ,  part ,  promotion ,,,,,,,,,,,,,,,,,
  product ,  hair ,  moistur ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,,
  product ,  influenst ,  opinion ,  help ,  end ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,
  receiv ,  test ,  purpose ,  im ,  happi ,  hair ,  hair ,  day ,  work ,  work ,  hair ,  thin ,  end ,  oili ,  root ,  seldom ,  tri ,  product ,  home ,  remedy ,  time ,  i ,  peopl ,  realli ,  cant ,  work ,  infect ,  receiv ,  clay ,  mask ,  shampoo 
  item ,  vox ,  box ,  influenst ,  tri ,  amaz ,  amaz ,  use ,  product ,  line ,  root ,  day ,  struggl ,  day ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,,
  realli ,  opinion ,  express ,  love ,  use ,  conditioner ,  hair ,  loreal ,  clay ,  shampoo ,  result ,  hair ,  volume ,  wash ,  le ,  smell ,  goe ,  way ,  shampoo ,  price ,  wise ,  condition ,  clay ,  effect ,  clay ,  everi ,  condition ,  conditioner ,  review ,  part ,  promotion 
  product ,  conditioner ,  bottl ,  influenst ,  exchang ,  review ,  pair ,  clay ,  pre ,  mask ,  product ,  work ,  wonder ,  use ,  hand ,  hair ,  end ,  result ,  bouncy ,  hair ,  review ,  part ,  promotion ,,,,,,,,
  dri ,  pre ,  shampoo ,  mask ,  love ,  help ,  root ,  product ,  opinion ,  mine ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,
  ice ,  winter ,  scalp ,  product ,  damag ,  scalp ,  lock ,  balanc ,  beauti ,  hair ,  product ,  hair ,  day ,  repeat ,  wash ,  option ,  throw ,  tail ,  help ,  summer ,  excit ,  tri ,  product ,  intent ,  review ,  influenster ,  review ,  part ,  promotion ,,
  struggl ,  cake ,  clay ,  system ,  fan ,  conditioner ,  work ,  beauti ,  hair ,  condition ,  leav ,  film ,  hair ,  end ,  day ,  feel ,  product ,  case ,  conditioner ,  shini ,  end ,  day ,  product ,  test ,  continu ,  purchas ,  loreal ,  clay ,  system ,  hair ,  impurity 
  time ,  end ,  oili ,  root ,  howev ,  use ,  product ,  mask ,  hair ,  healthi ,  feeling ,  part ,  day ,  rewash ,  product ,  test ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,
  thing ,  condition ,  wonder ,  work ,  soak ,  strand ,  hair ,  slightli ,  spent ,  time ,  style ,  hair ,  change ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,
  hour ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,,,,
  thought ,  hair ,  challeng ,  use ,  condition ,  clay ,  mask ,  $ ,  time ,  heard ,  use ,  clay ,  work ,  hair ,  hour ,  get ,  product ,  test ,  purpos ,  opinion ,  review ,  promotion ,,,,,,,,,
  smell ,  woulnt ,  work ,  highlight ,  thank ,  god ,  rebalanc ,  conditioner ,  hair ,  receiv ,  thank ,  test ,  purpose ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,
  condition ,  amaz ,  hair ,  receiv ,  trial ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,
  use ,  complimentari ,  test ,  purpos ,  opinion ,  ad ,  condition ,  hair ,  care ,  heavy ,  smell ,  work ,  end ,  oili ,  root ,  condition ,  purchas ,  thank ,  product ,  review ,  promotion ,,,,,,,,,,
  product ,  clay ,  mask ,  shampoo ,  use ,  conditioner ,  minut ,  smooth ,  feel ,  end ,  hair ,  dri ,  hair ,  condition ,  help ,  softness ,  thank ,  let ,  step ,  product ,  part ,  promotion ,,,,,,,,,
  receiv ,  voxbox ,  test ,  product ,  person ,  opinion ,  product ,  receiv ,  clay ,  hair ,  mask ,  shampoo ,  conditioner ,  sinc ,  picki ,  hair ,  use ,  mask ,  product ,  hair ,  oil ,  left ,  clay ,  mask ,  min ,  jump ,  wash ,  differ ,  ad ,  shampoo ,  hair 
  condition ,  influenst ,  campaign ,  purpos ,  review ,  conditioner ,  shampoo ,  differ ,  type ,  clay ,  specif ,  target ,  hair ,  root ,  end ,  condition ,  thick ,  spread ,  hair ,  job ,  tangl ,  condit ,  middl ,  hair ,  hair ,  root ,  easi ,  brush ,  bounci ,  style ,  easili 
  cute ,  complimentari ,  influenst ,  voxbox ,  ob ,  clay ,  base ,  product ,  condition ,  work ,  hair ,  step ,  work ,  togeth ,  butter ,  amaz ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,
  condition ,  packaging ,  creami ,  texture ,  hair ,  silky ,  rins ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,
  condition ,  complimentari ,  test ,  purpos ,  influenst ,  voxbox ,  amaz ,  product ,  use ,  product ,  use ,  clay ,  mask ,  shampoo ,  condition ,  hair ,  hair ,  definit ,  afterwards ,  root ,  product ,  opinion ,  review ,  part ,  promotion ,,,,,,
  product ,  step ,  step ,  process ,  combin ,  shampoo ,  preshampoo ,  mask ,  work ,  end ,  dri ,  hour ,  wash ,  use ,  clay ,  product ,  miracl ,  hair ,  condition ,  test ,  review ,  part ,  promotion ,,,,,,,,
  test ,  help ,  month ,  someth ,  condit ,  root ,  use ,  clay ,  mask ,  game ,  changer ,  product ,  tri ,  review ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,
  condition ,  purpos ,  opinion ,  product ,  work ,  hair ,  greas ,  bleach ,  end ,  feel ,  aliv ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,
  rest ,  freshli ,  paint ,  hair ,  shine ,  use ,  hair ,  min ,  exercis ,  wash ,  aplacacion ,  thank ,  influenst ,  hesit ,  use ,  review ,  part ,  promotion ,,,,,,,,,,,,,
  condition ,  system ,  mani ,  condition ,  hair ,  product ,  otherwis ,  shampoo ,  condition ,  suppos ,  gunk ,  condit ,  hair ,  feel ,  product ,  test ,  review ,  opinion ,  review ,  part ,,,,,,,,,,,
  receiv ,  amaz ,  use ,  loreal ,  clay ,  mask ,  condition ,  oil ,  hair ,  use ,  condition ,  hair ,  feel ,  look ,  hair ,  oil ,  look ,  mask ,  smell ,  love ,  product ,  influenst ,  exchang ,  opinion ,  review ,  part ,  promotion ,,,,
  condition ,  product ,  complementari ,  review ,  purpos ,  love ,  system ,  amaz ,  root ,  product ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,
  leav ,  hair ,  brush ,  end ,  reciev ,  test ,  purpos ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,
  receiv ,  hair ,  feel ,  smell ,  curli ,  damag ,  hair ,  clay ,  mask ,  shampoo ,  reciev ,  item ,  review ,  opinion ,  product ,  part ,  promotion ,,,,,,,,,,,,,,
  probabl ,  complementari ,  love ,  conditioner ,  hair ,  soft ,  oili ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,
  rins ,  condition ,  iv ,  use ,  work ,  hair ,  realli ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,
  product ,  product ,  shampoo ,  use ,  conditioner ,  hair ,  oili ,  hair ,  condition ,  smell ,  sensit ,  skin ,  love ,  oili ,  root ,  product ,  complimentari ,  test ,  purpose ,  glad ,  promotion ,,,,,,,,,,
  honestli ,  influenst ,  honest ,  product ,  use ,  condition ,  clay ,  mask ,  condition ,  use ,  scare ,  hair ,  appli ,  conditioner ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,,
  iv ,  condition ,  hair ,  product ,  complimentari ,  test ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,
  product ,  use ,  product ,  week ,  product ,  test ,  purpos ,  opinion ,  product ,  performs ,  hydrat ,  use ,  oil ,  hair ,  feel ,  control ,  day ,  part ,  promotion ,,,,,,,,,,,,
  condition ,  influenst ,  opinion ,  condition ,  hair ,  root ,  end ,  hair ,  clean ,  scent ,  realli ,  condition ,  hair ,  oili ,  moistur ,  review ,  part ,  promotion ,,,,,,,,,,,,,
  condition ,  hair ,  clean ,  step ,  clay ,  mask ,  step ,  condition ,  hair ,  oil ,  moistur ,  time ,  record ,  product ,  influenst ,  text ,  purpos ,  part ,  promotion ,,,,,,,,,,,,
  love ,  favorit ,  love ,  favorit ,  conditioner ,  definit ,  product ,  influenst ,  review ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,
  condition ,  smell ,  condition ,  hair ,  greasi ,  slimy ,  hair ,  hair ,  use ,  product ,  provid ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,
  appli ,  use ,  use ,  end ,  hair ,  mask ,  shampoo ,  system ,  system ,  eye ,  believ ,  product ,  test ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,
  product ,  mask ,  time ,  condition ,  mainli ,  focus ,  hair ,  condit ,  root ,  condition ,  hair ,  butteri ,  blow ,  dri ,  hair ,  product ,  receiv ,  product ,  test ,  purpos ,  part ,  promotion ,,,,,,,,,
  product ,  week ,  test ,  purpos ,  hair ,  feel ,  product ,  pre ,  mask ,  shampoo ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,
  cover ,  influenst ,  test ,  purpose ,  condition ,  step ,  system ,  step ,  hair ,  hair ,  freshli ,  root ,  dri ,  perfectli ,  end ,  beauti ,  volum ,  review ,  part ,  promotion ,,,,,,,,,,,
  step ,  thick ,  hair ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,,
  love ,  step ,  process ,  use ,  condition ,  week ,  hair ,  oil ,  skip ,  day ,  hair ,  step ,  process ,  week ,  max ,  week ,  time ,  member ,  friend ,  thank ,  influenst ,  testingreview ,  opinion ,  review ,  part ,  promotion ,,,,,
  receiv ,  conditioner ,  leav ,  hair ,  use ,  iv ,  use ,  week ,  thank ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,
  conditioner ,  test ,  purpose ,  use ,  line ,  week ,  product ,  caus ,  smell ,  leav ,  minute ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,
  condition ,  use ,  clay ,  mask ,  shampoo ,  differ ,  use ,  hair ,  shini ,  realli ,  amount ,  hair ,  product ,  test ,  purpos ,  opinion ,  use ,  product ,  review ,  part ,,,,,,,,,,,
  receiv ,  hair ,  lightweight ,  hair ,  smooth ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,
  im ,  trial ,  shampoo ,  influenst ,  hook ,  hair ,  make ,  step ,  preshampoo ,  mask ,  shampoo ,  conditioner ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,
  curli ,  absolut ,  love ,  conditioner ,  use ,  system ,  realli ,  delivers ,  dri ,  hair ,  color ,  treat ,  hair ,  wavi ,  condition ,  year ,  realli ,  moistur ,  conditioner ,  clay ,  system ,  shampoo ,  help ,  oil ,  bay ,  multipl ,  day ,  condition ,  realli ,  deliv ,  conditioning 
  product ,  hair ,  way ,  work ,  hair ,  curl ,  style ,  highli ,  product ,  clay ,  shampoo ,  mask ,  clay ,  shampoo ,  smell ,  part ,  promotion ,,,,,,,,,,,,,,
  clay ,  reciev ,  clay ,  box ,  influenst ,  import ,  product ,  perfect ,  feel ,  look ,  clay ,  mask ,  shampoo ,  use ,  step ,  condition ,  towel ,  dri ,  style ,  blow ,  straightner ,  hair ,  trio ,  awsom ,  deff ,  purchas ,  review ,  part ,  promotion ,,
  influenst ,  shampoo ,  hair ,  smell ,  use ,  set ,  root ,  quickli ,  product ,  test ,  purpos ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,
  end ,  smell ,  shampoo ,  prewash ,  hair ,  mask ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,
  product ,  point ,  treatment ,  hair ,  exquisit ,  smell ,  use ,  remov ,  shampoo ,  masaje ,  hair ,  let ,  act ,  water ,  readi ,  hair ,  manag ,  beauti ,  receiv ,  rins ,  part ,  test ,  effect ,  result ,  review ,  part ,  promotion ,,,,
  receiv ,  hair ,  mask ,  line ,  test ,  review ,  product ,  smell ,  combin ,  mask ,  condition ,  hair ,  babi ,  residu ,  hair ,  volume ,  conditioner ,  end ,  review ,  part ,,,,,,,,,,,
  condition ,  voxbox ,  test ,  product ,  opinion ,  condition ,  felt ,  moistur ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,
